factor_id,version,market,layer,status,family,indicator,mechanism,horizon,horizon_bucket,complexity,exactness,formula_canonical,explanation,fields,operators,warning,formula_original,formula_latest,migration_changes,formula_changed,operators_latest,fields_latest,uses_extended_operators,uses_research_operators,unknown_operators,wrong_market_fields,latest_readiness,latest_tier,duplicate_of,pandas_smoke_status,pandas_48bar_notna,pandas_48bar_all_nan,pandas_820bar_recheck,validation_note,availability_tier,source_library,v8_audit_status,v8_runtime_status,v8_tail_finite_ratio,v8_tail_unique,direction_hint,removal_reasons,exhaustive_runtime_audit
pv_v7_native_us_03319,V7_NATIVE,US,extended,research_ready,distribution_tail,max_drawdown_raw,Trailing maximum drawdown over 5 sessions.,5,ultra_short,moderate,exact_composite,"ts_max_drawdown(close, 5, 3)",Trailing maximum drawdown over 5 sessions.,close,ts_max_drawdown,,"ts_max_drawdown(close, 5, 3)","ts_max_drawdown(close, 5, 3)",,False,ts_max_drawdown,close,ts_max_drawdown,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_03320,V7_NATIVE,US,extended,research_ready,distribution_tail,max_drawdown_rank,Trailing maximum drawdown over 5 sessions.,5,ultra_short,composite,exact_composite,"rank(ts_max_drawdown(close, 5, 3))",Trailing maximum drawdown over 5 sessions.,close,"rank,ts_max_drawdown",,"rank(ts_max_drawdown(close, 5, 3))","rank(ts_max_drawdown(close, 5, 3))",,False,"rank,ts_max_drawdown",close,ts_max_drawdown,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_03321,V7_NATIVE,US,extended,research_ready,distribution_tail,max_drawdown_zscore,Trailing maximum drawdown over 5 sessions.,5,ultra_short,composite,exact_composite,"zscore(ts_max_drawdown(close, 5, 3))",Trailing maximum drawdown over 5 sessions.,close,"ts_max_drawdown,zscore",,"zscore(ts_max_drawdown(close, 5, 3))","zscore(ts_max_drawdown(close, 5, 3))",,False,"ts_max_drawdown,zscore",close,ts_max_drawdown,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_03322,V7_NATIVE,US,extended,research_ready,distribution_tail,max_drawdown_mad_zscore,Trailing maximum drawdown over 5 sessions.,5,ultra_short,composite,exact_composite,"cs_mad_zscore(ts_max_drawdown(close, 5, 3))",Trailing maximum drawdown over 5 sessions.,close,"cs_mad_zscore,ts_max_drawdown",,"cs_mad_zscore(ts_max_drawdown(close, 5, 3))","cs_mad_zscore(ts_max_drawdown(close, 5, 3))",,False,"cs_mad_zscore,ts_max_drawdown",close,ts_max_drawdown,,,,research_candidate,factorengine_native_generator,,pass,1032,False,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_03331,V7_NATIVE,US,extended,research_ready,distribution_tail,lower_tail_mean_raw,Average lower-tail return over 5 sessions.,5,ultra_short,moderate,exact_composite,"ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'lower', 3)",Average lower-tail return over 5 sessions.,"close,pre_close,ret","coalesce,safe_div_null,subtract,ts_tail_mean",,"ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'lower', 3)","ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'lower', 3)",,False,"coalesce,safe_div_null,subtract,ts_tail_mean","close,pre_close,ret",ts_tail_mean,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_03332,V7_NATIVE,US,extended,research_ready,distribution_tail,lower_tail_mean_rank,Average lower-tail return over 5 sessions.,5,ultra_short,composite,exact_composite,"rank(ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'lower', 3))",Average lower-tail return over 5 sessions.,"close,pre_close,ret","coalesce,rank,safe_div_null,subtract,ts_tail_mean",,"rank(ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'lower', 3))","rank(ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'lower', 3))",,False,"coalesce,rank,safe_div_null,subtract,ts_tail_mean","close,pre_close,ret",ts_tail_mean,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_03333,V7_NATIVE,US,extended,research_ready,distribution_tail,lower_tail_mean_zscore,Average lower-tail return over 5 sessions.,5,ultra_short,composite,exact_composite,"zscore(ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'lower', 3))",Average lower-tail return over 5 sessions.,"close,pre_close,ret","coalesce,safe_div_null,subtract,ts_tail_mean,zscore",,"zscore(ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'lower', 3))","zscore(ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'lower', 3))",,False,"coalesce,safe_div_null,subtract,ts_tail_mean,zscore","close,pre_close,ret",ts_tail_mean,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_03334,V7_NATIVE,US,extended,research_ready,distribution_tail,lower_tail_mean_mad_zscore,Average lower-tail return over 5 sessions.,5,ultra_short,composite,exact_composite,"cs_mad_zscore(ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'lower', 3))",Average lower-tail return over 5 sessions.,"close,pre_close,ret","coalesce,cs_mad_zscore,safe_div_null,subtract,ts_tail_mean",,"cs_mad_zscore(ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'lower', 3))","cs_mad_zscore(ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'lower', 3))",,False,"coalesce,cs_mad_zscore,safe_div_null,subtract,ts_tail_mean","close,pre_close,ret",ts_tail_mean,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_03335,V7_NATIVE,US,extended,research_ready,distribution_tail,upper_tail_mean_raw,Average upper-tail return over 5 sessions.,5,ultra_short,moderate,exact_composite,"ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'upper', 3)",Average upper-tail return over 5 sessions.,"close,pre_close,ret","coalesce,safe_div_null,subtract,ts_tail_mean",,"ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'upper', 3)","ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'upper', 3)",,False,"coalesce,safe_div_null,subtract,ts_tail_mean","close,pre_close,ret",ts_tail_mean,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_03336,V7_NATIVE,US,extended,research_ready,distribution_tail,upper_tail_mean_rank,Average upper-tail return over 5 sessions.,5,ultra_short,composite,exact_composite,"rank(ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'upper', 3))",Average upper-tail return over 5 sessions.,"close,pre_close,ret","coalesce,rank,safe_div_null,subtract,ts_tail_mean",,"rank(ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'upper', 3))","rank(ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'upper', 3))",,False,"coalesce,rank,safe_div_null,subtract,ts_tail_mean","close,pre_close,ret",ts_tail_mean,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_03337,V7_NATIVE,US,extended,research_ready,distribution_tail,upper_tail_mean_zscore,Average upper-tail return over 5 sessions.,5,ultra_short,composite,exact_composite,"zscore(ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'upper', 3))",Average upper-tail return over 5 sessions.,"close,pre_close,ret","coalesce,safe_div_null,subtract,ts_tail_mean,zscore",,"zscore(ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'upper', 3))","zscore(ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'upper', 3))",,False,"coalesce,safe_div_null,subtract,ts_tail_mean,zscore","close,pre_close,ret",ts_tail_mean,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_03338,V7_NATIVE,US,extended,research_ready,distribution_tail,upper_tail_mean_mad_zscore,Average upper-tail return over 5 sessions.,5,ultra_short,composite,exact_composite,"cs_mad_zscore(ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'upper', 3))",Average upper-tail return over 5 sessions.,"close,pre_close,ret","coalesce,cs_mad_zscore,safe_div_null,subtract,ts_tail_mean",,"cs_mad_zscore(ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'upper', 3))","cs_mad_zscore(ts_tail_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.2, 'upper', 3))",,False,"coalesce,cs_mad_zscore,safe_div_null,subtract,ts_tail_mean","close,pre_close,ret",ts_tail_mean,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_03339,V7_NATIVE,US,extended,research_ready,distribution_tail,topk_return_mean_raw,Extreme-observation statistic over 5 sessions.,5,ultra_short,moderate,exact_composite,"ts_topk_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2)",Extreme-observation statistic over 5 sessions.,"close,pre_close,ret","coalesce,safe_div_null,subtract,ts_topk_mean",,"ts_topk_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2)","ts_topk_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2)",,False,"coalesce,safe_div_null,subtract,ts_topk_mean","close,pre_close,ret",ts_topk_mean,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_03340,V7_NATIVE,US,extended,research_ready,distribution_tail,topk_return_mean_rank,Extreme-observation statistic over 5 sessions.,5,ultra_short,composite,exact_composite,"rank(ts_topk_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2))",Extreme-observation statistic over 5 sessions.,"close,pre_close,ret","coalesce,rank,safe_div_null,subtract,ts_topk_mean",,"rank(ts_topk_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2))","rank(ts_topk_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2))",,False,"coalesce,rank,safe_div_null,subtract,ts_topk_mean","close,pre_close,ret",ts_topk_mean,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_03341,V7_NATIVE,US,extended,research_ready,distribution_tail,topk_return_mean_zscore,Extreme-observation statistic over 5 sessions.,5,ultra_short,composite,exact_composite,"zscore(ts_topk_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2))",Extreme-observation statistic over 5 sessions.,"close,pre_close,ret","coalesce,safe_div_null,subtract,ts_topk_mean,zscore",,"zscore(ts_topk_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2))","zscore(ts_topk_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2))",,False,"coalesce,safe_div_null,subtract,ts_topk_mean,zscore","close,pre_close,ret",ts_topk_mean,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_03342,V7_NATIVE,US,extended,research_ready,distribution_tail,bottomk_return_mean_raw,Extreme-observation statistic over 5 sessions.,5,ultra_short,moderate,exact_composite,"ts_bottomk_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2)",Extreme-observation statistic over 5 sessions.,"close,pre_close,ret","coalesce,safe_div_null,subtract,ts_bottomk_mean",,"ts_bottomk_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2)","ts_bottomk_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2)",,False,"coalesce,safe_div_null,subtract,ts_bottomk_mean","close,pre_close,ret",ts_bottomk_mean,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_03343,V7_NATIVE,US,extended,research_ready,distribution_tail,bottomk_return_mean_rank,Extreme-observation statistic over 5 sessions.,5,ultra_short,composite,exact_composite,"rank(ts_bottomk_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2))",Extreme-observation statistic over 5 sessions.,"close,pre_close,ret","coalesce,rank,safe_div_null,subtract,ts_bottomk_mean",,"rank(ts_bottomk_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2))","rank(ts_bottomk_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2))",,False,"coalesce,rank,safe_div_null,subtract,ts_bottomk_mean","close,pre_close,ret",ts_bottomk_mean,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_03344,V7_NATIVE,US,extended,research_ready,distribution_tail,bottomk_return_mean_zscore,Extreme-observation statistic over 5 sessions.,5,ultra_short,composite,exact_composite,"zscore(ts_bottomk_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2))",Extreme-observation statistic over 5 sessions.,"close,pre_close,ret","coalesce,safe_div_null,subtract,ts_bottomk_mean,zscore",,"zscore(ts_bottomk_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2))","zscore(ts_bottomk_mean(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2))",,False,"coalesce,safe_div_null,subtract,ts_bottomk_mean,zscore","close,pre_close,ret",ts_bottomk_mean,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_03345,V7_NATIVE,US,extended,research_ready,distribution_tail,topk_return_std_raw,Extreme-observation statistic over 5 sessions.,5,ultra_short,moderate,exact_composite,"ts_topk_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2)",Extreme-observation statistic over 5 sessions.,"close,pre_close,ret","coalesce,safe_div_null,subtract,ts_topk_std",,"ts_topk_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2)","ts_topk_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2)",,False,"coalesce,safe_div_null,subtract,ts_topk_std","close,pre_close,ret",ts_topk_std,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_03346,V7_NATIVE,US,extended,research_ready,distribution_tail,topk_return_std_rank,Extreme-observation statistic over 5 sessions.,5,ultra_short,composite,exact_composite,"rank(ts_topk_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2))",Extreme-observation statistic over 5 sessions.,"close,pre_close,ret","coalesce,rank,safe_div_null,subtract,ts_topk_std",,"rank(ts_topk_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2))","rank(ts_topk_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2))",,False,"coalesce,rank,safe_div_null,subtract,ts_topk_std","close,pre_close,ret",ts_topk_std,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_03347,V7_NATIVE,US,extended,research_ready,distribution_tail,topk_return_std_zscore,Extreme-observation statistic over 5 sessions.,5,ultra_short,composite,exact_composite,"zscore(ts_topk_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2))",Extreme-observation statistic over 5 sessions.,"close,pre_close,ret","coalesce,safe_div_null,subtract,ts_topk_std,zscore",,"zscore(ts_topk_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2))","zscore(ts_topk_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2))",,False,"coalesce,safe_div_null,subtract,ts_topk_std,zscore","close,pre_close,ret",ts_topk_std,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_03348,V7_NATIVE,US,extended,research_ready,distribution_tail,bottomk_return_std_raw,Extreme-observation statistic over 5 sessions.,5,ultra_short,moderate,exact_composite,"ts_bottomk_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2)",Extreme-observation statistic over 5 sessions.,"close,pre_close,ret","coalesce,safe_div_null,subtract,ts_bottomk_std",,"ts_bottomk_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2)","ts_bottomk_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2, 2)",,False,"coalesce,safe_div_null,subtract,ts_bottomk_std","close,pre_close,ret",ts_bottomk_std,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
