file,line,pattern,hazard_class,context
cleaned_operators/price_volume/liquidity_v2.py,167,"astype(float)",UNKNOWN_TO_ZERO,"t.notna(); ratio=ret.abs().le(float(epsilon)).astype(float).where(valid)     return ratio.rolling(w,min_p"
cleaned_operators/price_volume/liquidity_v2.py,170,"clip(lower=0)",UNDEFINED_TO_ZERO,".cov(ret.shift(1)); return 2.0*np.sqrt((-cov).clip(lower=0.0)) def corwin_schultz_spread(high,low,window)"
cleaned_operators/price_volume/liquidity_v2.py,172,"np.log",DOMAIN,"ce(0,np.nan); l=low.replace(0,np.nan); loghl=np.log(h/l)     beta=loghl.pow(2)+loghl.shift(1).pow(2); hig"
cleaned_operators/price_volume/liquidity_v2.py,173,"np.log",DOMAIN,"at)),index=l.index,columns=l.columns); gamma=np.log(high2/low2.replace(0,np.nan)).pow(2)     den=3.0-2.0*"
cleaned_operators/price_volume/liquidity_v2.py,173,"sum(x^2) risk",NUMERIC_STABILITY,"e(0,np.nan); loghl=np.log(h/l)     beta=loghl.pow(2)+loghl.shift(1).pow(2); high2=pd.DataFrame(np.maximum"
cleaned_operators/price_volume/liquidity_v2.py,173,"sum(x^2) risk",NUMERIC_STABILITY,"log(h/l)     beta=loghl.pow(2)+loghl.shift(1).pow(2); high2=pd.DataFrame(np.maximum(h.to_numpy(float),h.s"
cleaned_operators/price_volume/liquidity_v2.py,173,"sum(x^2) risk",NUMERIC_STABILITY,"); gamma=np.log(high2/low2.replace(0,np.nan)).pow(2)     den=3.0-2.0*np.sqrt(2.0); alpha=(np.sqrt(2.0*bet"
cleaned_operators/price_volume/liquidity_v2.py,174,"clip(lower=0)",UNDEFINED_TO_ZERO,"rt(beta))/den-np.sqrt(gamma/den); alpha=alpha.clip(lower=0.0); spread=2.0*(np.exp(alpha)-1.0)/(1.0+np.exp"
cleaned_operators/price_volume/liquidity_v2.py,176,"np.log",DOMAIN,",window):     w=_pi(window,"window"); return np.log(high/low.replace(0,np.nan)).rolling(w,min_periods=w)."
cleaned_operators/price_volume/ops.py,146,"np.log",DOMAIN,"= x / prev.replace(0, np.nan)         return np.log(ratio.replace([np.inf, -np.inf], np.nan))   # canonic"
cleaned_operators/price_volume/polars_candle.py,11,"astype(float)",UNKNOWN_TO_ZERO,"`` which maps null to 0.0, matching pandas ``.astype(float)`` on a NaN comparison. """ from __future__ im"
cleaned_operators/price_volume/polars_candle.py,60,"astype(float)",UNKNOWN_TO_ZERO,"l.Expr) -> pl.Expr:     # pandas: sign * flag.astype(float)；sign 为 NaN(输入缺失) 时 NaN*0 = NaN 保留。     return"
cleaned_operators/price_volume/polars_liquidity_v2.py,466,"sum(x^2) risk",NUMERIC_STABILITY," loghl = (h0 / l0).log()         beta = loghl.pow(2) + loghl.shift(1).pow(2)         high2 = ((h0 + h0.sh"
cleaned_operators/price_volume/polars_liquidity_v2.py,466,"sum(x^2) risk",NUMERIC_STABILITY,"         beta = loghl.pow(2) + loghl.shift(1).pow(2)         high2 = ((h0 + h0.shift(1)) + (h0 - h0.shift"
cleaned_operators/price_volume/polars_liquidity_v2.py,469,"sum(x^2) risk",NUMERIC_STABILITY,")) / 2.0         gamma = (high2 / low2).log().pow(2)         alpha = ((2.0 * beta).sqrt() - beta.sqrt()) "
cleaned_operators/price_volume/polars_structure.py,14,"deque",STATE_HISTORY," import annotations  from collections import deque from collections.abc import Callable  import numpy as "
cleaned_operators/price_volume/polars_structure.py,79,"astype(float)",UNKNOWN_TO_ZERO,"p.ndarray:     return ((v >= lo) & (v <= hi)).astype(float)   # -----------------------------------------"
cleaned_operators/price_volume/polars_structure.py,152,"deque",STATE_HISTORY," np.full(n, np.nan, dtype=float)     active: deque[tuple[int, float, float]] = deque()     for t in range"
cleaned_operators/price_volume/polars_structure.py,152,"deque",STATE_HISTORY,"   active: deque[tuple[int, float, float]] = deque()     for t in range(n):         cutoff = t - history "
cleaned_operators/price_volume/polars_structure.py,175,"deque",STATE_HISTORY," np.full(n, np.nan, dtype=float)     active: deque[tuple[int, float, float]] = deque()     for t in range"
cleaned_operators/price_volume/polars_structure.py,175,"deque",STATE_HISTORY,"   active: deque[tuple[int, float, float]] = deque()     for t in range(n):         cutoff = t - history "
cleaned_operators/price_volume/polars_structure.py,188,"np.log",DOMAIN,"type=float)         if log:             ys = np.log(ys)         xbar, ybar = xs.mean(), ys.mean()        "
cleaned_operators/price_volume/polars_structure.py,793,"astype(float)",UNKNOWN_TO_ZERO," i] = _closeness(h1, h2, tol) * (depth >= md).astype(float) * _between(spacing, mn, mx)     return _make("
cleaned_operators/price_volume/polars_structure.py,811,"astype(float)",UNKNOWN_TO_ZERO," i] = _closeness(l1, l2, tol) * (depth >= md).astype(float) * _between(spacing, mn, mx)     return _make("
cleaned_operators/price_volume/polars_structure.py,831,"astype(float)",UNKNOWN_TO_ZERO,"         out[:, i] = shoulders * (prom >= hp).astype(float) * (neckline <= ms).astype(float)     return _"
cleaned_operators/price_volume/polars_structure.py,831,"astype(float)",UNKNOWN_TO_ZERO,"(prom >= hp).astype(float) * (neckline <= ms).astype(float)     return _make(high, cols, out)   def patte"
cleaned_operators/price_volume/polars_structure.py,851,"astype(float)",UNKNOWN_TO_ZERO,"         out[:, i] = shoulders * (prom >= hp).astype(float) * (neckline <= ms).astype(float)     return _"
cleaned_operators/price_volume/polars_structure.py,851,"astype(float)",UNKNOWN_TO_ZERO,"(prom >= hp).astype(float) * (neckline <= ms).astype(float)     return _make(high, cols, out)   def _slop"
cleaned_operators/price_volume/polars_structure.py,879,"astype(float)",UNKNOWN_TO_ZERO,"ise ValueError(kind)         out[:, i] = flag.astype(float)     return _make(high, cols, out)   def patte"
cleaned_operators/price_volume/polars_structure.py,917,"astype(float)",UNKNOWN_TO_ZERO,".abs(rs - ss) <= pt)         out[:, i] = flag.astype(float)     return _make(high, cols, out)   def patte"
cleaned_operators/price_volume/polars_structure.py,931,"astype(float)",UNKNOWN_TO_ZERO,".abs(rs - ss) <= pt)         out[:, i] = flag.astype(float)     return _make(high, cols, out)   def patte"
cleaned_operators/price_volume/polars_structure.py,963,"astype(float)",UNKNOWN_TO_ZERO," (retr <= mr) & (width <= mw) & (vdec >= vd)).astype(float)     return _make(close, cols, out)   def patt"
cleaned_operators/price_volume/polars_structure.py,1013,"astype(float)",UNKNOWN_TO_ZERO,")         out[:, i] = similar * (depth >= md).astype(float) * _between(spacing, mn, mx)     return _make("
cleaned_operators/price_volume/polars_structure.py,1036,"astype(float)",UNKNOWN_TO_ZERO,"h1, l1) - 1.0 >= ms)         out[:, i] = flag.astype(float)     return _make(high, cols, out)   def patte"
cleaned_operators/price_volume/polars_structure.py,1051,"astype(float)",UNKNOWN_TO_ZERO,"h1, l1) - 1.0 >= ms)         out[:, i] = flag.astype(float)     return _make(high, cols, out)   def _quad"
cleaned_operators/price_volume/polars_structure.py,1063,"np.nanmean",MISSING_TOPOLOGY,"           continue         mean_abs = float(np.nanmean(np.abs(y)))         if mean_abs == 0:            "
cleaned_operators/price_volume/polars_structure.py,1115,"astype(float)",UNKNOWN_TO_ZERO," 1.0         out[:, i] = score * (edge <= me).astype(float) * (depth >= md).astype(float) * (score >= mf)"
cleaned_operators/price_volume/polars_structure.py,1115,"astype(float)",UNKNOWN_TO_ZERO," * (edge <= me).astype(float) * (depth >= md).astype(float) * (score >= mf).astype(float)     return _mak"
cleaned_operators/price_volume/polars_structure.py,1115,"astype(float)",UNKNOWN_TO_ZERO,"* (depth >= md).astype(float) * (score >= mf).astype(float)     return _make(close, cols, out)   def patt"
cleaned_operators/price_volume/polars_structure.py,1138,"astype(float)",UNKNOWN_TO_ZERO,"ter) - 1.0         cup = score * (edge <= me).astype(float) * (depth >= md).astype(float) * (score >= mf)"
cleaned_operators/price_volume/polars_structure.py,1138,"astype(float)",UNKNOWN_TO_ZERO," * (edge <= me).astype(float) * (depth >= md).astype(float) * (score >= mf).astype(float)         base = "
cleaned_operators/price_volume/polars_structure.py,1138,"astype(float)",UNKNOWN_TO_ZERO,"* (depth >= md).astype(float) * (score >= mf).astype(float)         base = _shift(arr, hw)         trough"
cleaned_operators/price_volume/polars_structure.py,1142,"astype(float)",UNKNOWN_TO_ZERO,"ase))         out[:, i] = cup * (retr <= mhr).astype(float)     return _make(close, cols, out)   def _pen"
cleaned_operators/price_volume/polars_structure.py,1165,"astype(float)",UNKNOWN_TO_ZERO,"ction & (width <= mw) & (v >= vd) & compress).astype(float)     return _make(close, cols, out)   def patt"
cleaned_operators/price_volume/structure_patterns_extra_repairs_v2.py,49,"astype(float)",UNKNOWN_TO_ZERO," (         _similar(highs, tolerance) * depth.astype(float) * valid_spacing.astype(float)     ) * ok.asty"
cleaned_operators/price_volume/structure_patterns_extra_repairs_v2.py,49,"astype(float)",UNKNOWN_TO_ZERO,"erance) * depth.astype(float) * valid_spacing.astype(float)     ) * ok.astype(float)   def pattern_triple"
cleaned_operators/price_volume/structure_patterns_extra_repairs_v2.py,50,"astype(float)",UNKNOWN_TO_ZERO,"oat) * valid_spacing.astype(float)     ) * ok.astype(float)   def pattern_triple_bottom(     high,     lo"
cleaned_operators/price_volume/structure_patterns_extra_repairs_v2.py,84,"astype(float)",UNKNOWN_TO_ZERO,"n (         _similar(lows, tolerance) * depth.astype(float) * valid_spacing.astype(float)     ) * ok.asty"
cleaned_operators/price_volume/structure_patterns_extra_repairs_v2.py,84,"astype(float)",UNKNOWN_TO_ZERO,"erance) * depth.astype(float) * valid_spacing.astype(float)     ) * ok.astype(float)   def _register(name"
cleaned_operators/price_volume/structure_patterns_extra_repairs_v2.py,85,"astype(float)",UNKNOWN_TO_ZERO,"oat) * valid_spacing.astype(float)     ) * ok.astype(float)   def _register(name, function):     metadata"
cleaned_operators/price_volume/structure_patterns_extra_v2.py,43,"astype(float)",UNKNOWN_TO_ZERO,"sitions[2]     return (_similar(hs,tol)*depth.astype(float)*_between(spacing,_pi(min_spacing,"min_spacing"
cleaned_operators/price_volume/structure_patterns_extra_v2.py,43,"astype(float)",UNKNOWN_TO_ZERO,"spacing"),_pi(max_spacing,"max_spacing")))*ok.astype(float) def pattern_triple_bottom(high,low,left_windo"
cleaned_operators/price_volume/structure_patterns_extra_v2.py,50,"astype(float)",UNKNOWN_TO_ZERO,"sitions[2]     return (_similar(ls,tol)*depth.astype(float)*_between(spacing,_pi(min_spacing,"min_spacing"
cleaned_operators/price_volume/structure_patterns_extra_v2.py,50,"astype(float)",UNKNOWN_TO_ZERO,"spacing"),_pi(max_spacing,"max_spacing")))*ok.astype(float) def pattern_123_bull(high,low,left_window,rig"
cleaned_operators/price_volume/structure_patterns_extra_v2.py,54,"astype(float)",UNKNOWN_TO_ZERO,"(0,np.nan)-1)>=_pf(min_swing,"min_swing",0))).astype(float)*ok.astype(float) def pattern_123_bear(high,lo"
cleaned_operators/price_volume/structure_patterns_extra_v2.py,54,"astype(float)",UNKNOWN_TO_ZERO,"f(min_swing,"min_swing",0))).astype(float)*ok.astype(float) def pattern_123_bear(high,low,left_window,rig"
cleaned_operators/price_volume/structure_patterns_extra_v2.py,58,"astype(float)",UNKNOWN_TO_ZERO,"(0,np.nan)-1)>=_pf(min_swing,"min_swing",0))).astype(float)*ok.astype(float) def _quadratic_score(close,w"
cleaned_operators/price_volume/structure_patterns_extra_v2.py,58,"astype(float)",UNKNOWN_TO_ZERO,"f(min_swing,"min_swing",0))).astype(float)*ok.astype(float) def _quadratic_score(close,window,up=True):  "
cleaned_operators/price_volume/structure_patterns_extra_v2.py,65,"np.nanmean",MISSING_TOPOLOGY,"]             if not np.isfinite(y).all() or np.nanmean(np.abs(y))==0:continue             yn=y/np.nanmea"
cleaned_operators/price_volume/structure_patterns_extra_v2.py,66,"np.nanmean",MISSING_TOPOLOGY,"mean(np.abs(y))==0:continue             yn=y/np.nanmean(np.abs(y));coef=np.polyfit(x,yn,2);fit=np.polyval"
cleaned_operators/price_volume/structure_patterns_extra_v2.py,73,"astype(float)",UNKNOWN_TO_ZERO,"edge.le(_pf(max_edge_diff,"max_edge_diff",0)).astype(float)*depth.ge(_pf(min_depth,"min_depth",0)).astype"
cleaned_operators/price_volume/structure_patterns_extra_v2.py,73,"astype(float)",UNKNOWN_TO_ZERO,"float)*depth.ge(_pf(min_depth,"min_depth",0)).astype(float)*score.ge(_pf(min_fit,"min_fit",0)).astype(flo"
cleaned_operators/price_volume/structure_patterns_extra_v2.py,73,"astype(float)",UNKNOWN_TO_ZERO,"ype(float)*score.ge(_pf(min_fit,"min_fit",0)).astype(float) def pattern_cup_handle(close,high,low,cup_win"
cleaned_operators/price_volume/structure_patterns_extra_v2.py,75,"astype(float)",UNKNOWN_TO_ZERO,"ndle_retracement,"max_handle_retracement",0)).astype(float) def _pennant(close,high,low,volume,impulse_wi"
cleaned_operators/price_volume/structure_patterns_extra_v2.py,77,"astype(float)",UNKNOWN_TO_ZERO,"hreshold,"volume_decay_threshold"))&compress).astype(float) def pattern_bull_pennant(close,high,low,volum"
cleaned_operators/price_volume/structure_patterns_v2.py,123,"astype(float)",UNKNOWN_TO_ZERO,"but ``ok=False``, so callers multiply by ``ok.astype(float)`` to get a     confirmed 0; an insufficient-h"
cleaned_operators/price_volume/structure_patterns_v2.py,313,"clip(lower=0)",UNDEFINED_TO_ZERO,"2).replace(0,np.nan)     return (1.0-rel/tol).clip(lower=0.0,upper=1.0)  def _between(v,lo,hi): return v."
cleaned_operators/price_volume/structure_patterns_v2.py,315,"astype(float)",UNKNOWN_TO_ZERO,"=1.0)  def _between(v,lo,hi): return v.ge(lo).astype(float)*v.le(hi).astype(float)   def pattern_double_t"
cleaned_operators/price_volume/structure_patterns_v2.py,315,"astype(float)",UNKNOWN_TO_ZERO,"o,hi): return v.ge(lo).astype(float)*v.le(hi).astype(float)   def pattern_double_top(high,low,left_window"
cleaned_operators/price_volume/structure_patterns_v2.py,323,"clip(lower=0)",UNDEFINED_TO_ZERO,"     depth=(h1/mid_low.replace(0,np.nan)-1.0).clip(lower=0.0)     spacing=positions[2]-positions[0]     s"
cleaned_operators/price_volume/structure_patterns_v2.py,325,"astype(float)",UNKNOWN_TO_ZERO,"rance)*depth.ge(_pf(min_depth,"min_depth",0)).astype(float)*_between(spacing,_pi(min_spacing,"min_spacing"
cleaned_operators/price_volume/structure_patterns_v2.py,326,"astype(float)",UNKNOWN_TO_ZERO,"x_spacing,"max_spacing"))     return score*ok.astype(float)  def pattern_double_bottom(high,low,left_wind"
cleaned_operators/price_volume/structure_patterns_v2.py,333,"clip(lower=0)",UNDEFINED_TO_ZERO,"    depth=(mid_high/l1.replace(0,np.nan)-1.0).clip(lower=0.0)     spacing=positions[2]-positions[0]     s"
cleaned_operators/price_volume/structure_patterns_v2.py,335,"astype(float)",UNKNOWN_TO_ZERO,"rance)*depth.ge(_pf(min_depth,"min_depth",0)).astype(float)*_between(spacing,_pi(min_spacing,"min_spacing"
cleaned_operators/price_volume/structure_patterns_v2.py,336,"astype(float)",UNKNOWN_TO_ZERO,"x_spacing,"max_spacing"))     return score*ok.astype(float)   def pattern_head_shoulders(high,low,left_wi"
cleaned_operators/price_volume/structure_patterns_v2.py,349,"astype(float)",UNKNOWN_TO_ZERO,"head_min_prominence,"head_min_prominence",0)).astype(float)*neckline.abs().le(_pf(max_neckline_slope,"max"
cleaned_operators/price_volume/structure_patterns_v2.py,349,"astype(float)",UNKNOWN_TO_ZERO,"f(max_neckline_slope,"max_neckline_slope",0)).astype(float)     return score*ok.astype(float)  def patter"
cleaned_operators/price_volume/structure_patterns_v2.py,350,"astype(float)",UNKNOWN_TO_ZERO,"_slope",0)).astype(float)     return score*ok.astype(float)  def pattern_inverse_head_shoulders(high,low,"
cleaned_operators/price_volume/structure_patterns_v2.py,361,"astype(float)",UNKNOWN_TO_ZERO,"head_min_prominence,"head_min_prominence",0)).astype(float)*neckline.abs().le(_pf(max_neckline_slope,"max"
cleaned_operators/price_volume/structure_patterns_v2.py,361,"astype(float)",UNKNOWN_TO_ZERO,"f(max_neckline_slope,"max_neckline_slope",0)).astype(float)     return score*ok.astype(float)   def _slop"
cleaned_operators/price_volume/structure_patterns_v2.py,362,"astype(float)",UNKNOWN_TO_ZERO,"_slope",0)).astype(float)     return score*ok.astype(float)   def _slopes(high,low,left,right,history,poi"
cleaned_operators/price_volume/structure_patterns_v2.py,371,"astype(float)",UNKNOWN_TO_ZERO,"reshold",0)     return (rs.lt(-th)&ss.gt(th)).astype(float) def pattern_ascending_triangle(high,low,left_"
cleaned_operators/price_volume/structure_patterns_v2.py,374,"astype(float)",UNKNOWN_TO_ZERO,"ld",0)     return (rs.abs().le(th)&ss.gt(th)).astype(float) def pattern_descending_triangle(high,low,left"
cleaned_operators/price_volume/structure_patterns_v2.py,377,"astype(float)",UNKNOWN_TO_ZERO,"d",0)     return (rs.lt(-th)&ss.abs().le(th)).astype(float) def pattern_rising_wedge(high,low,left_window"
cleaned_operators/price_volume/structure_patterns_v2.py,380,"astype(float)",UNKNOWN_TO_ZERO,"0)     return (rs.gt(th)&ss.gt(th)&ss.gt(rs)).astype(float) def pattern_falling_wedge(high,low,left_windo"
