canonical,math_definition,reference_impl,semantic_hash,axis_semantics,sample_validity,missing_topology,current_row_requirement,tie_policy,ddof,quantile_interpolation,zero_denominator,zero_std,domain_policy,partial_window_policy,minimum_effective_sample,history_kind,history_formula,anchor_policy,parameter_binding_complete,hidden_kwargs,local_casts,sample_mask_policy,semantic_policy_disagreements,source_provenance,reference_smoke_pass,numba_native_pass,polars_native_pass,duckdb_native_pass,fallback_pass,native_used,fallback_used,prefix_invariance,chunk_invariance,column_permutation,metamorphic_properties,metamorphic_passed,math_defect,semantic_drift,fix_action,blockers
state_hold,"条件触发时记录 x, 之后一直保持最近一次记录值, reset 清空。",pandas/numpy,dbeb4cc3626d841d65804ec2ef4e3c7694481c2d9ac517941dce68e851b6689d,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,isfinite,,inspect,,,,,,True,,,,,,,,,,
state_latch,"SR 锁存状态: reset 优先, 其次 set, 否则保持。",pandas/numpy,ec706bac79913d77d99870a6a45abd25c549a7bdf79fa2b49bded14861447dde,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,initial_state->float,isfinite,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION
state_since_count,自上次 reset 以来的 episode 内有效 x 的计数。,pandas/numpy,33163fcdf18e6f7bfe76af0a6e0fac6723eca5f37a40e9b833d7fa728d575bcb,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_episode->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION
state_since_last,自上次 reset 以来的 episode 内 x 的最新值(单位继承 x)。,pandas/numpy,b8bb9109917b5ceafac3d438741c9b69adb0e0f7f28d46a6a42ce40185a137fd,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_episode->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION
state_since_mean,自上次 reset 以来的 episode 内 x 的均值(单位继承 x)。,pandas/numpy,5abc7a66f208812a82b759eef696bea625fc7530e42c3590117b36c311607dff,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_episode->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION
state_since_sum,自上次 reset 以来的 episode 内 x 的累计和(单位继承 x)。,pandas/numpy,fd073810c2d4060c08ccdd4dd34e9a3da114138a5dd4e95ee188dd1e1b85a310,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_episode->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION
state_since_trend_tstat,"episode 内 OLS 斜率 t 统计(事件以来趋势强度, 无量纲)。",pandas/numpy,ce4b7c6be882a557f1887e2f58b3e677c1f3c7eb3a54688cdb91f2593f5d0b94,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,max_age->int|min_obs->int,isfinite,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION
state_slew_limit,"输出每行最多向目标移动 limit, 实现慢调整信号控制。",pandas/numpy,c0a0ac13e19cd4f2c0faa4e86dd39dd6319084249ec8143cfe195816a5d78b12,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,isfinite,,inspect,,,,,,True,,,,,,,,,,
subtract,Basic runtime operator,pandas/numpy,1d369467116d3a9b2f8c285de3074b27aa988cfc5d460f665e91e2a791f19d84,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
suspension_frequency,停牌频率：已知状态日中停牌日占比。,pandas/numpy,2892753761ecdab77848764e6c6521410b4d10388ab939dc2ac8bdfc78aa97a2,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
suspension_status_coverage,停牌状态覆盖率：窗口内已知状态日占比。,pandas/numpy,2892753761ecdab77848764e6c6521410b4d10388ab939dc2ac8bdfc78aa97a2,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
tail_beta,尾部 Beta：在 benchmark_ret 最低 q 分位子样本上估计,pandas/numpy,ec608e5d320f77bb3dce02b78656cd7eb95449dbbcf8ba526ec0c7508f15038d,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,q->float,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION
tan,计算正切值（弧度）,pandas/numpy,3878c8aea3a66cc6dad60c2580af40daf4990910544404bdfc15451e079dfc29,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
tanh,计算双曲正切值,pandas/numpy,3f08fce352721b294aee3045d7bc1c3f11bd88971fff209edc6b570be2fe8b0a,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
tradable_state,可交易状态：上市、未停牌、非一字涨跌停。,pandas/numpy,e3c266fc2b9c48de48aa31e94f099a669c27fb7b018ce0a370e723f04a097e2c,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,notna,,inspect,,,,,,True,,,,,,,,,,
trade_when,条件信号：condition为真时返回signal，否则返回fallback,pandas/numpy,ad99295781a2ac6ffdb3ffd21b65856c3ad45f823b6dd68e589548c59b3f3041,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
true_range,true range with explicit first-row high-low fallback,pandas/numpy,136f90ddfd3fa7b168b4686ac4749d9ebeed37e37b5a1fd1dd4fdd5c0006d53c,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
true_turnover_rate,真实换手率：成交量 / 自由流通股本。,pandas/numpy,0310e524adf7864ae3472665db1928c442773fcb2f061da946c68679855b884f,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
truncate,向零截断（保留 decimals 位小数）,pandas/numpy,61da8ff656dc005e128a84f7db41195b00bc572ba4b45760efa5fdbca8d4aff6,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
ts_abdi_ranaldo_spread,ts_abdi_ranaldo_spread,pandas/numpy,507744dc23435e479cdd4c34217ef6a35cda59e096cfefae65a7b9485a990f74,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_abs_concentration,窗口内 |x| 份额的原始 HHI（有 1/N 机械 baseline；默认表面用归一化 ts_mass_concentration）。,pandas/numpy,383073a99e1ca97170520aa20ccfa7713676f57f63c0bab18eeb1ff1d7c7cdcc,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_periods->int|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_abs_entropy,窗口内 |x| 份额的熵（已拆分；normalize 仅接受 True，nats 用 ts_abs_entropy_nats）。,pandas/numpy,6032db1e0354f75b85f36b9fb941b662bddc517845ec3e4fd2cd44579801e1b2,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_periods->int|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_abs_entropy_nats,窗口内 |x| 份额的熵（nats，固定单位，无 normalize 布尔）。,pandas/numpy,4669e3ec2926abcd2999671c76afdedebc924c9d43237a527227b6e7ccfc30ed,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_periods->int|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_abs_entropy_normalized,"窗口内 |x| 份额的归一化熵（无量纲 [0,1]，固定单位，无 normalize 布尔）。",pandas/numpy,3d91c0c4909d1a7d07fcde9716fd08dadf90dcd0f5608e7808d8835b19633610,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_periods->int|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_active_information_storage,活性信息存储 I(S_t; 过去 k 状态块)（nats）。,pandas/numpy,232711bf9d920a50fe3463e44f54f1868105c6f7ecfd63daf44af70c96f2ba9d,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,bins->int|history_length->int|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_activity_clock_age,ts_activity_clock_age,pandas/numpy,dca69df42646231620ad24766df16bc9aca5095c885d5440090a6ebfc440fd75,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_activity_clock_lagged_value,ts_activity_clock_lagged_value,pandas/numpy,8b8839b80748a1c216368b0a60c04f252bb09f731df8b5f35599937d652fb029,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_activity_clock_lagged_value_prior,ts_activity_clock_lagged_value_prior,pandas/numpy,73681205c4a4ffe98c0464f0a8ff30b3308d5169efb23c772b9050e8cc338a84,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_ar_coeff_stability,AR 一阶滞后系数在最近 K 个窗口的标准差。,pandas/numpy,84c43054c2689f22cd94c86e5e0a796d6267672c5dbc6d276810c1aee5b419e5,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,order->int|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_ar_coefficient,AR(lag) 回归系数。,pandas/numpy,ef0d402ad10a981c3b89b17c268b853504d137f86b22450fedba18b52d6dd7f6,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,lag->int|min_periods->int|window->int,isfinite,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_ar_fitted_value,"AR(order) 窗口内拟合值(fit_lag=0, in-sample)。",pandas/numpy,84c43054c2689f22cd94c86e5e0a796d6267672c5dbc6d276810c1aee5b419e5,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,order->int|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_ar_forecast,AR(order) 当前值预测（legacy 名称——实为窗口内拟合值，见 ts_ar_fitted_value）。,pandas/numpy,84c43054c2689f22cd94c86e5e0a796d6267672c5dbc6d276810c1aee5b419e5,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,order->int|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_ar_in_sample_resid,当前实际值减窗口内 AR 拟合值(in-sample resid)。,pandas/numpy,84c43054c2689f22cd94c86e5e0a796d6267672c5dbc6d276810c1aee5b419e5,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,order->int|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_ar_innovation,当前实际值减 AR 预测（legacy 名称——实为样本内残差，见 ts_ar_in_sample_resid）。,pandas/numpy,84c43054c2689f22cd94c86e5e0a796d6267672c5dbc6d276810c1aee5b419e5,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,order->int|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_ar_innovation_z,AR 创新标准化。,pandas/numpy,84c43054c2689f22cd94c86e5e0a796d6267672c5dbc6d276810c1aee5b419e5,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,order->int|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_ar_prior_coeff,AR(order) 截至 t-1 训练的一阶滞后系数。,pandas/numpy,84c43054c2689f22cd94c86e5e0a796d6267672c5dbc6d276810c1aee5b419e5,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,order->int|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_ar_prior_forecast,AR(order) 截至 t-1 训练的一步预测。,pandas/numpy,84c43054c2689f22cd94c86e5e0a796d6267672c5dbc6d276810c1aee5b419e5,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,order->int|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_ar_prior_innovation,当前实际值减截至 t-1 训练的 AR 预测。,pandas/numpy,84c43054c2689f22cd94c86e5e0a796d6267672c5dbc6d276810c1aee5b419e5,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,order->int|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_ar_prior_innovation_z,AR 样本外创新 / 历史残差标准差。,pandas/numpy,84c43054c2689f22cd94c86e5e0a796d6267672c5dbc6d276810c1aee5b419e5,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,order->int|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_argmax,距最近一次窗口最大值的交易行数,pandas/numpy,ff136635833b12eb896732a1e9b26ba8df4ea5605b6fec6ed2a077685bc0ec16,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_argmax_age,距窗口内最近一次最大值的 bar 数（0=当前行即极值）。,pandas/numpy,996dbca3daf003daa2bd21bed4d0a3c016e2cfb002fae961f8483c259ee1ee5a,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_argmax_index_from_oldest,窗口内最大值位置，0=窗口最旧 bar。,pandas/numpy,996dbca3daf003daa2bd21bed4d0a3c016e2cfb002fae961f8483c259ee1ee5a,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_argmin,距最近一次窗口最小值的交易行数,pandas/numpy,ff136635833b12eb896732a1e9b26ba8df4ea5605b6fec6ed2a077685bc0ec16,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_argmin_age,距窗口内最近一次最小值的 bar 数（0=当前行即极值）。,pandas/numpy,996dbca3daf003daa2bd21bed4d0a3c016e2cfb002fae961f8483c259ee1ee5a,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_argmin_index_from_oldest,窗口内最小值位置，0=窗口最旧 bar。,pandas/numpy,996dbca3daf003daa2bd21bed4d0a3c016e2cfb002fae961f8483c259ee1ee5a,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_autocorr,"滚动自相关 corr(x_t, x_{t-lag}) within window",pandas/numpy,0a07ee839168a4676a8523c325cf76aee1c3cee6a70362029b98d4f05b220052,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,5,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,document minimum effective sample / missing topology / finite policy / ddof in operator description (R19-113),M13_HISTORY_FORMULA_HEURISTIC
ts_autocorr_decay_half_life,自相关衰减半衰期（log ac 对 lag 回归，slope>=0 返回 NaN）。,pandas/numpy,fa9c4af8fe8b3a97eccc89275c4f168cc37c870a406679762c7fc65891b25e65,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,max_lag->int|min_periods->int|use_abs->bool,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_autocorrelation_time,积分自相关时间（bars，正自相关累加，不除以 max_lag）。,pandas/numpy,f1a03f3b094ea10d32787d3f2ebb5752aeff8e459eddfde8da7d68377b4ddfaa,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,max_lag->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_autocorrelation_time_initial_positive_sequence,Geyer 初始正序列积分自相关时间（bars，rho>0 累加）。,pandas/numpy,65f18cc6420b6df8dd103f339695a374e765e6924ddab782f00abe3b0f8219ee,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,max_lag->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_average_volume,Rolling average volume over an explicit window.,pandas/numpy,ee9a6ec9c42d2969a5ba3c9cf67c6eabaecca82847a855bd4e77ee63471dff2e,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_bds_statistic,ts_bds_statistic,pandas/numpy,f20804847da2e22c6a18b00ae9f7dcbd764ccd65754bd252d3716bfacdef1620,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_best_lag_corr_excess,"source x 领先 target y：|corr| 峰值减去循环块置换零模型 E[max_surrogate]（seed=42, n_surrogates=20, block=ceil(0.1n)）。",pandas/numpy,e717e0bc2c8339a449b5edc61df108beee0d42a8006267b9e8b1c33df823422f,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_best_lag_corr_raw,"source x 领先 target y：max_lag 内 |corr(y[t], x[t-lag])| 的最大值（原始原语，无选择校正）。",pandas/numpy,715f9b86c92772a3f7d1eb905dbefd4c3680ddbb38d2ed022fbf7072ffa16728,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_beta,计算两变量的n期移动Beta,pandas/numpy,8ae79ec8c0ec9298efadf596ff3a561daa57f3e8786e023b61a6b7aa924951f8,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,5,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,beta.y_scale_covariance|beta.x_scale_inverse_covariance,,,,document minimum effective sample / missing topology / finite policy / ddof in operator description (R19-113),M13_HISTORY_FORMULA_HEURISTIC
ts_beta_break_score,"recent vs prior 真实 beta=Cov(y,x)/Var(x) 变化 (Δβ)/(|β_prior|+median|β_recent|)。",pandas/numpy,c507fc6efa1e60430e4fd47affc1c2df5f2a35c9d58c67b5caf2513cd2905468,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,prior_window->int|recent_window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_beta_if,窗口内 condition 成立样本中 y 对 x 的 beta。,pandas/numpy,dc5b705f9912dbecf6b2263569a76024a0307010145ce7a7ddd298214dfb0546,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_periods->int|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_betti_1_max_persistence,滚动 H1 最大持久性（Takens+Rips，中位距离归一化，无量纲）。,pandas/numpy,f1e745230d4f76798375be524ac4468ff1b35cc0d7e476279ee37d7818b40738,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,embedding_dim->int|tau->int|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_bicoherence_top_decile_excess,ts_bicoherence_top_decile_excess,pandas/numpy,54efd4b6cdb835e9a8035bd34d3c816395c4aa3e628b9b03415cb373c1108d4c,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
