factor_name,source,pool,domain,ic,rank_ic,source_formula,lqtp_formula,fe_formula,lqtp_notes,fe_notes
factor_volume_transition_gap_stress_carry_ema30,original,qualified,,0.014584261807375985,0.04155764954488054,[sum_30(transition_into_EMA-defined_high_volume * close_return) / (1 + sum_30(transition))] / [1 + 5 * sqrt(sum_20(downside_energy)) * overnight_downside_energy_share],"[ts_sum(30, transition_into_EMA-defined_high_volume * close_return) / (1 + ts_sum(30, transition))] / [1 + 5 * sqrt(sum_20(downside_energy)) * overnight_downside_energy_share]","[ts_sum(30, transition_into_EMA-defined_high_volume * close_return) / (1 + ts_sum(30, transition))] / [1 + 5 * sqrt(sum_20(downside_energy)) * overnight_downside_energy_share]",Unconverted: ['sum_20'],Unconverted: ['sum_20']
factor_volume_adjusted_price_range_regime_v2,original,qualified,,0.019550758777307355,0.04670901236729084,"raw = (high - low) * (volume / EMA_volume(20)), smoothed over 15 days; then scale by 1.1 when resvol_high > 0, else 0.9","raw = (high - low) * (volume / <EMA_volume(20)>), smoothed over 15 days; then scale by 1.1 when resvol_high > 0, else 0.9","raw = (high - low) * (volume / <EMA_volume(20)>), smoothed over 15 days; then scale by 1.1 when resvol_high > 0, else 0.9",Unconverted: ['EMA_volume'],Unconverted: ['EMA_volume']
factor_window_adjusted_momentum,original,qualified,,0.024175483649493738,0.03366144781261282,"EMA( (close/shift(close,15)-1) * (volume/rolling_mean(volume,15)), 5 )","ema(5, (close/shift(close,15)-1) * (volume/rolling_mean(volume,15)))","ema(5, (close/shift(close,15)-1) * (volume/rolling_mean(volume,15)))",,
factor_drawdown_depth_atr_pure,original,qualified,,0.019209409121714996,0.03537041753400265,"depth = -((close / rolling_max(close, 63) - 1)); normalized = depth / rolling_mean(true_range, 63); result = normalized","depth = -((close / ts_max(63, close) - 1)); normalized = depth / ts_mean(63, true_range); result = normalized","depth = -((close / ts_max(63, close) - 1)); normalized = depth / ts_mean(63, true_range); result = normalized",,
factor_drawdown_normalized,original,qualified,,0.01871723143398656,0.036527255733035544,"drawdown = (close - rolling_max(close,60)) / rolling_max(close,60); vol = rolling_std(close,20); factor = - drawdown / vol","drawdown = (close - ts_max(60, close)) / ts_max(60, close); vol = ts_std(20, close); factor = - drawdown / vol","drawdown = (close - ts_max(60, close)) / ts_max(60, close); vol = ts_std(20, close); factor = - drawdown / vol",,
factor_vol_asym_confirmed_range,original,qualified,,0.020474934671852206,0.04497225689930976,log(1+down_vol_60) - log(1+up_vol_60) * (volume / vol_ma60) * ((high - low) / close),log(1+down_vol_60) - log(1+up_vol_60) * (volume / vol_ma60) * ((high - low) / close),log(1+down_vol_60) - log(1+up_vol_60) * (volume / vol_ma60) * ((high - low) / close),,
factor_drawdown_stress_smoothed,original,qualified,,0.017358194005353676,0.030346150061244585,"max_drawdown(40) / ATR(20), sign reversed, smoothed with 3-day moving average","max_drawdown(40) / ts_atr(20), sign reversed, smoothed with 3-day moving average","max_drawdown(40) / ATR(20), sign reversed, smoothed with 3-day moving average",Unconverted: ['max_drawdown'],Unconverted: ['max_drawdown']
factor_drawdown_stress_extra_smoothed,original,qualified,,0.017260291916627337,0.030752066510967874,-max_drawdown(60) / ATR(14) smoothed over 10 days,-max_drawdown(60) / ts_atr(14) smoothed over 10 days,-max_drawdown(60) / ATR(14) smoothed over 10 days,Unconverted: ['max_drawdown'],Unconverted: ['max_drawdown']
factor_rsi_volume_confirmed_reversal,original,qualified,,0.02215448461945727,0.03621247507916177,"(50 - RSI(14)) * vol_ratio, where vol_ratio = volume / EMA(volume, 20)","(50 - ts_rsi(14)) * vol_ratio, where vol_ratio = volume / ema(20, volume)","(50 - RSI(14)) * vol_ratio, where vol_ratio = volume / ema(20, volume)",,
factor_asym_vol_cont_gate_30,original,qualified,,0.01915208709157378,0.03763397509873174,log(down_vol(60) / up_vol(60)) * (volume / MA_volume(20)),log(down_vol(60) / up_vol(60)) * (volume / <MA_volume(20)>),log(down_vol(60) / up_vol(60)) * (volume / <MA_volume(20)>),"Unconverted: ['MA_volume', 'down_vol', 'up_vol']","Unconverted: ['MA_volume', 'down_vol', 'up_vol']"
factor_drawdown_depth_atr_smoothed,original,qualified,,0.01794572308720451,0.03230470515120985,"depth = (close / rolling_max(close, 63) - 1) * -1; normalized = depth / rolling_mean(true_range, 63); smoothed = ts_mean(normalized, 5)","depth = (close / ts_max(63, close) - 1) * -1; normalized = depth / ts_mean(63, true_range); smoothed = ts_mean(normalized, 5)","depth = (close / ts_max(63, close) - 1) * -1; normalized = depth / ts_mean(63, true_range); smoothed = ts_mean(normalized, 5)",,
factor_drawdown_std60_normalized,original,qualified,,0.01804270052103157,0.03566348149786522,"(close - max(close,60)) / max(close,60) / std(close,60)","(close - max(close,60)) / max(close,60) / ts_std(60, close)","(close - flex_max(close, 60)) / flex_max(close, 60) / ts_std(60, close)",,
factor_overnight_stress_concentration_30,original,qualified,,0.015039432289731742,0.04158505729247193,-sqrt(sum_30(overnight_downside^2 + intraday_downside^2)) * sum_30(overnight_downside^2) / sum_30(overnight_downside^2 + intraday_downside^2),"-sqrt(sum_30(overnight_downside^2 + intraday_downside^2)) * ts_sum(30, overnight_downside^2) / ts_sum(30, overnight_downside^2 + intraday_downside^2)","-sqrt(sum_30(overnight_downside^2 + intraday_downside^2)) * ts_sum(30, overnight_downside^2) / ts_sum(30, overnight_downside^2 + intraday_downside^2)",Unconverted: ['sum_30'],Unconverted: ['sum_30']
factor_drawdown_wick_absorption_smooth16,original,qualified,,0.019320708995506815,0.026119720481533194,"drawdown_depth_50 × mean_16[((min(open, close)-low)/(high-low)) × ((close-low)/(high-low))] / [1 + sum_12(max(0,-log(C_t/C_{t-1})))]","drawdown_depth_50 × mean_16[((min(open, close)-low)/(high-low)) × ((close-low)/(high-low))] / [1 + ts_sum(12, max(0,-log(C_t/C_{t-1})))]","drawdown_depth_50 × mean_16[((flex_min(open, close)-low)/(high-low)) × ((close-low)/(high-low))] / [1 + ts_sum(12, flex_max(0, -log(C_t/C_{t-1})))]",,
factor_drawdown_wick_absorption_simplified,original,qualified,,0.019320708995506815,0.026119720481533194,drawdown_depth_50 × mean_16(lower_wick_fraction × close_location) / (1 + downside_damage_12),"drawdown_depth_50 × ts_mean(16, lower_wick_fraction × close_location) / (1 + downside_damage_12)","drawdown_depth_50 × ts_mean(16, lower_wick_fraction × close_location) / (1 + downside_damage_12)",,
factor_drawdown_wick_absorption_simplified,original,qualified,,0.019320708995506815,0.026119720481533194,drawdown_depth_50 × mean_16[lower_wick × close_location] ÷ [1 + downside_damage_12],drawdown_depth_50 × mean_16[lower_wick × close_location] ÷ [1 + downside_damage_12],drawdown_depth_50 × mean_16[lower_wick × close_location] ÷ [1 + downside_damage_12],,
factor_drawdown_wick_absorption_clean,original,qualified,,0.019320708995506815,0.026119720481533194,[drawdown_depth_50 x mean_16(lower_wick_fraction x close_location)] / [1 + downside_damage_12],"[drawdown_depth_50 x ts_mean(16, lower_wick_fraction x close_location)] / [1 + downside_damage_12]","[drawdown_depth_50 x ts_mean(16, lower_wick_fraction x close_location)] / [1 + downside_damage_12]",,
factor_signed_path_efficiency_soft_confirmation,original,qualified,,0.022745942563861723,0.0336499010284093,"E_t * [1 + 0.25 * sqrt(|E^(63)_t|) * tanh(5 E_t E^(63)_t)], where E_t is 126-bar signed path efficiency","E_t * [1 + 0.25 * sqrt(|E^(63)_t|) * tanh(5 E_t E^(63)_t)], where E_t is 126-bar signed path efficiency","E_t * [1 + 0.25 * sqrt(|E^(63)_t|) * tanh(5 E_t E^(63)_t)], where E_t is 126-bar signed path efficiency",,
factor_drawdown_close_vol_ratio,original,qualified,,0.017322989907050522,0.03261771114648642,stress_ratio = -(close / rolling_max(20) - 1) / close_std(20),stress_ratio = -(close / ts_max(20) - 1) / close_std(20),stress_ratio = -(close / ts_max(20) - 1) / close_std(20),Unconverted: ['close_std'],Unconverted: ['close_std']
factor_breakdown_continuation_smoothed,original,qualified,,0.015582938940244408,0.0243664375285918,(5-day MA of range / 20-day close volatility) smoothed over 3 periods,(5-day MA of range / 20-day close volatility) smoothed over 3 periods,(5-day MA of range / 20-day close volatility) smoothed over 3 periods,,
factor_overnight_intraday_downside_amplification,original,qualified,,0.012265698216708506,0.024970844502266165,"log(1 + (mean(-min(overnight_ret,0)) + mean(abs(close_ret))) / (mean(max(intraday_ret,0)) + std(high-low)))","log(1 + (ts_mean(-min(overnight_ret,0)) + ts_mean(abs(close_ret))) / (ts_mean(max(intraday_ret,0)) + ts_std(high-low)))","log(1 + (ts_mean(-min(overnight_ret,0))t, 0)) + ts_mean(abs(close_ret))) / (ts_mean(max(intraday_ret,0))t, 0)) + ts_std(high-low)))",,
factor_drawdown_wick_absorption_tail_guard,original,qualified,,0.0184916983052167,0.023566463439382852,"[drawdown_depth_50 × mean_16(lower_wick_fraction × close_location)] / [1 + downside_damage_12] × [1 - 0.25 × max(0, drawdown-conditioned tail_fragility_20)]","[drawdown_depth_50 × ts_mean(16, lower_wick_fraction × close_location)] / [1 + downside_damage_12] × [1 - 0.25 × max(0, drawdown-conditioned tail_fragility_20)]","[drawdown_depth_50 × ts_mean(16, lower_wick_fraction × close_location)] / [1 + downside_damage_12] × [1 - 0.25 × flex_max(0, drawdown-conditioned tail_fragility_20)]",,
factor_tail_fragility_drawdown_asymmetry,original,qualified,,0.02233141585300695,0.030359249792292552,"-(20-day downside tail-energy share) × (60-day close drawdown), where tail energy is squared excursion from prior close to low or high.","-(20-day downside tail-energy share) × (60-day close drawdown), where tail energy is squared excursion from prior close to low or high.","-(20-day downside tail-energy share) × (60-day close drawdown), where tail energy is squared excursion from prior close to low or high.",,
factor_breakdown_compression_smoothed,original,qualified,,0.01542898638045921,0.024571783547470593,- (smoothed_range / close_vol) smoothed over 2 periods,- (smoothed_range / close_vol) smoothed over 2 periods,- (smoothed_range / close_vol) smoothed over 2 periods,,
factor_drawdown_wick_absorption,original,qualified,,0.018281293407738902,0.026072652341558426,"drawdown_depth_50 × mean_12[((min(open, close)-low)/(high-low)) × ((close-low)/(high-low))] / [1 + sum_12(max(0,-log(C_t/C_{t-1})))]","drawdown_depth_50 × mean_12[((min(open, close)-low)/(high-low)) × ((close-low)/(high-low))] / [1 + ts_sum(12, max(0,-log(C_t/C_{t-1})))]","drawdown_depth_50 × mean_12[((flex_min(open, close)-low)/(high-low)) × ((close-low)/(high-low))] / [1 + ts_sum(12, flex_max(0, -log(C_t/C_{t-1})))]",,
factor_drawdown_wick_absorption_tail_stability,original,qualified,,0.018459289524432987,0.022798672161239687,[drawdown_depth_50 × mean_16(lower_wick_fraction × close_location)] / [1 + downside_damage_12] × [1 - 0.35 × downside_energy_share_20],"[drawdown_depth_50 × ts_mean(16, lower_wick_fraction × close_location)] / [1 + downside_damage_12] × [1 - 0.35 × downside_energy_share_20]","[drawdown_depth_50 × ts_mean(16, lower_wick_fraction × close_location)] / [1 + downside_damage_12] × [1 - 0.35 × downside_energy_share_20]",,
factor_liquidity_adaptive_asym_momentum,original,qualified,,0.021215759051939762,0.034285922565960754,"(close/shift(21)-1) / (if liquidity_high then std(negative_returns,21) else std(negative_returns,63)) * 1/(1+EMA(downside_open_low)/EMA(upside_high_open))","(close/delay(21)-1) / (if liquidity_high then ts_std(21, negative_returns) else ts_std(63, negative_returns)) * 1/(1+ema(downside_open_low)/ema(upside_high_open))","(close/ts_delay(21)-1) / (if liquidity_high then ts_std(21, negative_returns) else ts_std(63, negative_returns)) * 1/(1+ema(downside_open_low)/ema(upside_high_open))",,
factor_breakdown_breadth,original,qualified,,0.014928207842657392,0.027400560910251122,range / close_vol smoothed over 2 periods,range / close_vol smoothed over 2 periods,range / close_vol smoothed over 2 periods,,
factor_breakdown_compression,original,qualified,,0.014928207842657392,0.027400560910251122,"- range / close_vol, smoothed over 2 periods","- range / close_vol, smoothed over 2 periods","- range / close_vol, smoothed over 2 periods",,
factor_tail_fragility_overnight_buffer,original,qualified,,0.021761473899243176,0.028055793187313893,"-(20-day downside tail-energy share) × (60-day close drawdown) × [1 - 0.35 × clip((sum_20 overnight return - sum_20 intraday return) / sum_20(|overnight return| + |intraday return|), -1, 1)]","-(20-day downside tail-energy share) × (60-day close drawdown) × [1 - 0.35 × clip((sum_20 overnight return - sum_20 intraday return) / sum_20(|overnight return| + |intraday return|), -1, 1)]","-(20-day downside tail-energy share) × (60-day close drawdown) × [1 - 0.35 × clip((sum_20 overnight return - sum_20 intraday return) / sum_20(|overnight return| + |intraday return|), -1, 1)]",Unconverted: ['sum_20'],Unconverted: ['sum_20']
factor_tail_fragility_ewm_overnight_buffer,original,qualified,,0.02174651111726681,0.02851245736025327,"-(20-day downside tail-energy share) × (60-day close drawdown) × [1 - 0.25 × clip(EWMA20(overnight return - intraday return) / EWMA20(|overnight return| + |intraday return|), -1, 1)]","-(20-day downside tail-energy share) × (60-day close drawdown) × [1 - 0.25 × clip(EWMA20(overnight return - intraday return) / EWMA20(|overnight return| + |intraday return|), -1, 1)]","-(20-day downside tail-energy share) × (60-day close drawdown) × [1 - 0.25 × clip(EWMA20(overnight return - intraday return) / EWMA20(|overnight return| + |intraday return|), -1, 1)]",Unconverted: ['EWMA20'],Unconverted: ['EWMA20']
factor_adaptive_volume_smoothness,original,qualified,,0.011327665138827023,0.034945056777481144,"-CV(volume, window) where window = 20 if high resvol else 10","-CV(volume, window) where window = 20 if high resvol else 10","-CV(volume, window) where window = 20 if high resvol else 10",Unconverted: ['CV'],Unconverted: ['CV']
factor_asym_vol_high_volume_confirmed,original,qualified,,0.01675142483567927,0.03752247647015594,"log(ts_std(neg_ret,20)/ts_std(pos_ret,20)) smoothed(span=5) * (1 if volume > ts_mean(volume,20) else 0.5)","log(ts_std(neg_ret,20)/ts_std(pos_ret,20)) smoothed(span=5) * (1 if volume > ts_mean(volume,20) else 0.5)","log(ts_std(neg_ret,20)/ts_std(pos_ret,20)) smoothed(span=5) * (1 if volume > ts_mean(volume,20) else 0.5)",Unconverted: ['smoothed'],Unconverted: ['smoothed']
factor_tail_fragility_ewma_asymmetry,original,qualified,,0.022152146778663995,0.029279899736280313,-[EWMA_30(downside prior-close-to-low excursion squared) / (EWMA_30(downside excursion squared) + EWMA_30(upside prior-close-to-high excursion squared))] × 60-day close drawdown,"-[ema(30, downside prior-close-to-low excursion squared) / (ema(30, downside excursion squared) + ema(30, upside prior-close-to-high excursion squared))] × 60-day close drawdown","-[ema(30, downside prior-close-to-low excursion squared) / (ema(30, downside excursion squared) + ema(30, upside prior-close-to-high excursion squared))] × 60-day close drawdown",,
factor_tail_fragility_ewm_drawdown,original,qualified,,0.022152146778663995,0.029279899736280313,"-[EWMA30(downside tail squared) / (EWMA30(downside tail squared) + EWMA30(upside tail squared))] × [1 - close / rolling_max(close, 60)]","-[ema(30, downside tail squared) / (ema(30, downside tail squared) + ema(30, upside tail squared))] × [1 - close / ts_max(60, close)]","-[ema(30, downside tail squared) / (ema(30, downside tail squared) + ema(30, upside tail squared))] × [1 - close / ts_max(60, close)]",,
factor_tail_fragility_ewm_drawdown,original,qualified,,0.022152146778663995,0.029279899736280313,"-(30-span EWMA downside tail-energy share) × (60-day close drawdown), where tail energy is the squared excursion from the prior close to the daily low or high.","-(30-span EWMA downside tail-energy share) × (60-day close drawdown), where tail energy is the squared excursion from the prior close to the daily low or high.","-(30-span EWMA downside tail-energy share) × (60-day close drawdown), where tail energy is the squared excursion from the prior close to the daily low or high.",,
factor_tail_fragility_ewm_drawdown,original,qualified,,0.022152146778663995,0.029279899736280313,"-(30-span EWMA downside intraday tail-energy share) × (60-day close drawdown), where tail energy is squared excursion from prior close to daily low or high.","-(30-span EWMA downside intraday tail-energy share) × (60-day close drawdown), where tail energy is squared excursion from prior close to daily low or high.","-(30-span EWMA downside intraday tail-energy share) × (60-day close drawdown), where tail energy is squared excursion from prior close to daily low or high.",,
factor_tail_fragility_ewm_overnight_buffer,original,qualified,,0.02169414368400513,0.027919668150186264,"-[EWMA(20) downside tail-energy share] × [60-day close drawdown] × {1 - 0.35 × clip([sum_20 overnight return - sum_20 intraday return] / sum_20(|overnight return| + |intraday return|), -1, 1)}","-[ema(20) downside tail-energy share] × [60-day close drawdown] × {1 - 0.35 × clip([sum_20 overnight return - sum_20 intraday return] / sum_20(|overnight return| + |intraday return|), -1, 1)}","-[ema(20) downside tail-energy share] × [60-day close drawdown] × {1 - 0.35 × clip([sum_20 overnight return - sum_20 intraday return] / sum_20(|overnight return| + |intraday return|), -1, 1)}",Unconverted: ['sum_20'],Unconverted: ['sum_20']
factor_drawdown_wick_absorption_smoothed_16,original,qualified,,0.017714642808536064,0.020626012799073206,[drawdown_depth_50 × mean_16(lower_wick_fraction × close_location)] / [1 + downside_damage_12] × [1 - 0.5 × downside_energy_share_20],"[drawdown_depth_50 × ts_mean(16, lower_wick_fraction × close_location)] / [1 + downside_damage_12] × [1 - 0.5 × downside_energy_share_20]","[drawdown_depth_50 × ts_mean(16, lower_wick_fraction × close_location)] / [1 + downside_damage_12] × [1 - 0.5 × downside_energy_share_20]",,
factor_directional_imbalance_trend_aligned,original,qualified,,0.015273436369499993,0.038036701680575165,"(((high-prev_close)*volume - (prev_close-low)*volume).rolling(20).sum() / volume.rolling(20).sum()) * sign(PLUS_DI(50)-MINUS_DI(50)) when ADX(50)>25, else *0.5, then 10-day EMA","(((high-prev_close)*volume - (prev_close-low)*volume).<rolling>(20).ts_sum() / volume.<rolling>(20).ts_sum()) * sign(PLUS_DI(50)-MINUS_DI(50)) when ts_adx(50)>25, else *0.5, then 10-day EMA","(((high-prev_close)*volume - (prev_close-low)*volume).<rolling>(20).ts_sum() / volume.<rolling>(20).ts_sum()) * sign(PLUS_DI(50)-MINUS_DI(50)) when ADX(50)>25, else *0.5, then 10-day EMA","Unconverted: ['MINUS_DI', 'PLUS_DI']","Unconverted: ['MINUS_DI', 'PLUS_DI']"
